Date,High,Low,Open,Close,Volume,Adj Close
2017-11-13,73.66999816894531,73.01000213623047,73.26000213623047,73.30000305175781,674000.0,63.92680740356445
2017-11-14,74.12999725341797,72.69000244140625,73.08000183105469,74.05999755859375,438600.0,64.589599609375
2017-11-15,74.5199966430664,73.4000015258789,73.94000244140625,74.11000061035156,455900.0,64.63320922851562
2017-11-16,74.29000091552734,73.29000091552734,74.16999816894531,73.58999633789062,630000.0,64.1796875
2017-11-17,73.91999816894531,73.16000366210938,73.91999816894531,73.45999908447266,2572300.0,64.06631469726562
2017-11-20,73.75,73.1500015258789,73.48999786376953,73.43000030517578,569300.0,64.04016876220703
2017-11-21,73.95999908447266,73.37999725341797,73.76000213623047,73.45999908447266,451600.0,64.06631469726562
2017-11-22,73.30999755859375,72.51000213623047,73.30999755859375,72.66000366210938,439000.0,63.36862564086914
2017-11-24,72.7300033569336,72.36000061035156,72.66999816894531,72.51000213623047,188100.0,63.237796783447266
2017-11-27,73.58000183105469,72.54000091552734,72.7300033569336,73.41000366210938,420000.0,64.02271270751953
2017-11-28,74.31999969482422,73.12999725341797,73.41000366210938,74.25,483100.0,64.75531005859375
2017-11-29,75.36000061035156,74.1500015258789,74.25,74.87000274658203,552800.0,65.29601287841797
2017-11-30,75.47000122070312,74.08000183105469,74.69000244140625,74.7300033569336,753600.0,65.61209869384766
2017-12-01,75.23999786376953,73.0,75.0,74.5199966430664,522900.0,65.4277114868164
2017-12-04,76.16000366210938,74.58000183105469,75.0199966430664,75.37000274658203,477600.0,66.17401885986328
2017-12-05,75.54000091552734,74.27999877929688,75.54000091552734,74.37999725341797,409400.0,65.30482482910156
2017-12-06,75.05999755859375,74.33000183105469,74.51000213623047,74.45999908447266,342800.0,65.37503814697266
2017-12-07,74.76000213623047,74.02999877929688,74.29000091552734,74.16000366210938,409500.0,65.11164855957031
2017-12-08,74.44000244140625,73.8499984741211,74.16999816894531,74.4000015258789,342700.0,65.32237243652344
2017-12-11,74.58999633789062,73.9800033569336,74.37999725341797,74.55999755859375,350800.0,65.46283721923828
2017-12-12,74.80000305175781,74.4000015258789,74.44000244140625,74.5199966430664,378400.0,65.4277114868164
2017-12-13,74.5999984741211,73.37000274658203,74.5999984741211,73.68000030517578,641700.0,64.69022369384766
2017-12-14,74.0199966430664,72.55000305175781,73.83000183105469,72.6500015258789,470600.0,63.78587341308594
2017-12-15,74.52999877929688,72.69000244140625,72.76000213623047,74.27999877929688,1542300.0,65.21698760986328
2017-12-18,75.20999908447266,74.37999725341797,74.63999938964844,74.58000183105469,443300.0,65.48038482666016
2017-12-19,74.37000274658203,73.4000015258789,74.25,73.55000305175781,504300.0,65.01192474365234
2017-12-20,74.04000091552734,73.27999877929688,73.80000305175781,73.44999694824219,487900.0,64.92353057861328
2017-12-21,73.94000244140625,73.5,73.63999938964844,73.66000366210938,373300.0,65.1091537475586
2017-12-22,74.08999633789062,73.48999786376953,73.87000274658203,73.98999786376953,284500.0,65.40084075927734
2017-12-26,74.62000274658203,73.87999725341797,74.12999725341797,74.2699966430664,265700.0,65.6483383178711
2017-12-27,74.7699966430664,74.02999877929688,74.41999816894531,74.55000305175781,223200.0,65.89584350585938
2017-12-28,75.11000061035156,73.13999938964844,74.55000305175781,75.08000183105469,341200.0,66.36431884765625
2017-12-29,75.54000091552734,74.91000366210938,75.30999755859375,74.97000122070312,394100.0,66.26710510253906
2018-01-02,75.55000305175781,72.54000091552734,75.37000274658203,73.08000183105469,645200.0,64.59648895263672
2018-01-03,73.23999786376953,72.33999633789062,73.06999969482422,72.79000091552734,534000.0,64.34015655517578
2018-01-04,73.79000091552734,72.58000183105469,72.69999694824219,73.62000274658203,622400.0,65.07380676269531
2018-01-05,74.08000183105469,73.4000015258789,73.80000305175781,74.0,431500.0,65.4096908569336
2018-01-08,74.02999877929688,73.29000091552734,73.81999969482422,73.66999816894531,468600.0,65.11798858642578
2018-01-09,74.61000061035156,73.11000061035156,73.76000213623047,73.20999908447266,679500.0,64.71139526367188
2018-01-10,73.61000061035156,72.1500015258789,73.11000061035156,72.19000244140625,549900.0,63.80979919433594
2018-01-11,72.97000122070312,72.18000030517578,72.29000091552734,72.7699966430664,551000.0,64.32247924804688
2018-01-12,74.1500015258789,72.62999725341797,72.95999908447266,74.02999877929688,399500.0,65.43619537353516
2018-01-16,74.62000274658203,73.8499984741211,74.2699966430664,74.19999694824219,634100.0,65.58647918701172
2018-01-17,75.29000091552734,74.51000213623047,74.5999984741211,75.05999755859375,453500.0,66.34664154052734
2018-01-18,75.30000305175781,74.76000213623047,74.91000366210938,74.86000061035156,401900.0,66.16983032226562
2018-01-19,75.5999984741211,74.69000244140625,75.0999984741211,75.16000366210938,443800.0,66.4350357055664
